long,lat,dist,intensity
9.625,51.775,48.75866638933036,1
9.64030612244898,51.775,46.95243777259694,1
9.65561224489796,51.775,45.57770296159008,1
9.670918367346939,51.775,44.520488960098525,1
9.686224489795919,51.775,42.948157360120945,1
9.701530612244898,51.775,41.54092786373725,9
9.716836734693878,51.775,39.75960677351076,9
9.732142857142858,51.775,39.13284417433688,9
9.747448979591837,51.775,37.10931977018911,9
9.762755102040817,51.775,36.75605563675997,9
9.778061224489797,51.775,35.358067722804,1
9.793367346938776,51.775,33.78821338075746,1
9.808673469387756,51.775,32.86470840424526,1
9.823979591836734,51.775,31.328568180674907,1
9.839285714285714,51.775,30.2158577303653,1
9.854591836734693,51.775,29.478956424254694,9
9.869897959183673,51.775,29.335379480932534,9
9.885204081632653,51.775,28.19882003338966,9
9.900510204081632,51.775,27.460366918445686,9
9.915816326530612,51.775,26.168671807977187,9
9.931122448979592,51.775,25.87575454071775,1
9.946428571428571,51.775,25.667606082024477,1
9.96173469387755,51.775,25.209425045375127,1
9.97704081632653,51.775,25.340959422895498,1
9.99234693877551,51.775,24.512544483654143,1
10.00765306122449,51.775,25.46826272596052,9
10.02295918367347,51.775,24.76401980301683,9
10.03826530612245,51.775,25.206671795398286,9
10.053571428571429,51.775,25.843702238382555,9
10.068877551020408,51.775,25.806152528675934,9
10.084183673469388,51.775,26.844521688338524,1
10.099489795918368,51.775,27.007920224240635,1
10.114795918367347,51.775,28.324580591138307,1
10.130102040816327,51.775,28.68217592121891,1
10.145408163265307,51.775,30.16265075940074,1
10.160714285714286,51.775,31.042052178124795,9
10.176020408163264,51.775,31.872497130065472,9
10.191326530612244,51.775,32.4081633145489,9
10.206632653061224,51.775,33.7763929080262,9
10.221938775510203,51.775,35.23739997967898,9
10.237244897959183,51.775,36.66023269776268,1
10.252551020408163,51.775,37.29438420812053,1
10.267857142857142,51.775,39.01168951238588,1
10.283163265306122,51.775,40.0320925121547,1
10.298469387755102,51.775,41.94713157984543,1
10.313775510204081,51.775,43.260428366274986,9
10.329081632653061,51.775,44.57638405876692,9
10.34438775510204,51.775,45.43868303161352,9
10.35969387755102,51.775,46.693698704746105,9
10.375,51.775,48.553853202136295,9
9.625,51.784183673469386,47.620034480254674,1
9.64030612244898,51.784183673469386,46.570887902266435,1
9.65561224489796,51.784183673469386,45.14221460017305,1
9.670918367346939,51.784183673469386,43.9494792480102,1
9.686224489795919,51.784183673469386,42.29668566310542,1
9.701530612244898,51.784183673469386,40.72186646851677,9
9.716836734693878,51.784183673469386,39.59462966312578,9
9.732142857142858,51.784183673469386,38.24555656140103,9
9.747448979591837,51.784183673469386,37.295906031363835,9
9.762755102040817,51.784183673469386,35.1481827340487,9
9.778061224489797,51.784183673469386,34.22089906416416,1
9.793367346938776,51.784183673469386,33.45877463177493,1
9.808673469387756,51.784183673469386,32.06175841642519,1
9.823979591836734,51.784183673469386,30.43506098728522,1
9.839285714285714,51.784183673469386,30.213013973084344,1
9.854591836734693,51.784183673469386,28.509760925010262,9
9.869897959183673,51.784183673469386,27.591400621410944,9
9.885204081632653,51.784183673469386,26.649156741451176,9
9.900510204081632,51.784183673469386,26.708423625206077,9
9.915816326530612,51.784183673469386,25.9210959523401,9
9.931122448979592,51.784183673469386,25.514310023238174,1
9.946428571428571,51.784183673469386,24.3462937557299,1
9.96173469387755,51.784183673469386,23.9897724923948,1
9.97704081632653,51.784183673469386,23.88207957430715,1
9.99234693877551,51.784183673469386,23.729482056726663,1
10.00765306122449,51.784183673469386,24.184774172505758,9
10.02295918367347,51.784183673469386,24.064794910965233,9
10.03826530612245,51.784183673469386,24.792176272067454,9
10.053571428571429,51.784183673469386,25.178518569522815,9
10.068877551020408,51.784183673469386,25.624721145438013,9
10.084183673469388,51.784183673469386,25.50601040341929,1
10.099489795918368,51.784183673469386,26.4111708217474,1
10.114795918367347,51.784183673469386,26.742166825447956,1
10.130102040816327,51.784183673469386,28.13939595669449,1
10.145408163265307,51.784183673469386,28.534857947842475,1
10.160714285714286,51.784183673469386,29.728676702085508,9
10.176020408163264,51.784183673469386,30.437967380020382,9
10.191326530612244,51.784183673469386,32.15565058719676,9
10.206632653061224,51.784183673469386,33.01637546125745,9
10.221938775510203,51.784183673469386,34.42869024303929,9
10.237244897959183,51.784183673469386,35.84667062467723,1
10.252551020408163,51.784183673469386,36.428795300313475,1
10.267857142857142,51.784183673469386,37.96166433582963,1
10.283163265306122,51.784183673469386,39.25058640978054,1
10.298469387755102,51.784183673469386,40.80896847002164,1
10.313775510204081,51.784183673469386,42.58001350995437,9
10.329081632653061,51.784183673469386,43.40842992783781,9
10.34438775510204,51.784183673469386,44.615122376951774,9
10.35969387755102,51.784183673469386,46.09470447460076,9
10.375,51.784183673469386,48.31671361688669,9
9.625,51.79336734693877,47.92944704854597,1
9.64030612244898,51.79336734693877,45.86706946325731,1
9.65561224489796,51.79336734693877,44.897325294863876,1
9.670918367346939,51.79336734693877,43.26233302202899,1
9.686224489795919,51.79336734693877,41.29846653087818,1
9.701530612244898,51.79336734693877,40.481274010327645,9
9.716836734693878,51.79336734693877,39.3581619031417,9
9.732142857142858,51.79336734693877,37.62355315499066,9
9.747448979591837,51.79336734693877,35.93118476940631,9
9.762755102040817,51.79336734693877,35.33162463293092,9
9.778061224489797,51.79336734693877,34.0903820943707,1
9.793367346938776,51.79336734693877,32.53875138320186,1
9.808673469387756,51.79336734693877,31.615733801400527,1
9.823979591836734,51.79336734693877,30.0156690898108,1
9.839285714285714,51.79336734693877,29.513050322972273,1
9.854591836734693,51.79336734693877,28.04542588418536,9
9.869897959183673,51.79336734693877,27.076504482835144,9
9.885204081632653,51.79336734693877,26.224797275334165,9
9.900510204081632,51.79336734693877,25.749038708248293,9
9.915816326530612,51.79336734693877,24.416068388065035,9
9.931122448979592,51.79336734693877,24.175857976275516,1
9.946428571428571,51.79336734693877,24.142412127213326,1
9.96173469387755,51.79336734693877,23.314105563821048,1
9.97704081632653,51.79336734693877,23.148951833456902,1
9.99234693877551,51.79336734693877,22.476152742815806,1
10.00765306122449,51.79336734693877,23.3945477566453,9
10.02295918367347,51.79336734693877,22.814758493614153,9
10.03826530612245,51.79336734693877,23.041313975522492,9
10.053571428571429,51.79336734693877,23.544502136924994,9
10.068877551020408,51.79336734693877,24.266225738029817,9
10.084183673469388,51.79336734693877,24.31809069528443,1
10.099489795918368,51.79336734693877,25.20442194085065,1
10.114795918367347,51.79336734693877,26.230950279220462,1
10.130102040816327,51.79336734693877,26.71952476079799,1
10.145408163265307,51.79336734693877,27.773668431348867,1
10.160714285714286,51.79336734693877,28.91425959931731,9
10.176020408163264,51.79336734693877,29.667557877853273,9
10.191326530612244,51.79336734693877,31.397661481177018,9
10.206632653061224,51.79336734693877,32.327344022450255,9
10.221938775510203,51.79336734693877,33.84615502117349,9
10.237244897959183,51.79336734693877,34.821157186477805,1
10.252551020408163,51.79336734693877,36.44166236029883,1
10.267857142857142,51.79336734693877,37.96086673549141,1
10.283163265306122,51.79336734693877,38.87709970346999,1
10.298469387755102,51.79336734693877,40.74309311287266,1
10.313775510204081,51.79336734693877,41.246286156613394,9
10.329081632653061,51.79336734693877,42.92588230297865,9
10.34438775510204,51.79336734693877,44.87828834548291,9
10.35969387755102,51.79336734693877,46.222551294069284,9
10.375,51.79336734693877,47.95544806315201,9
9.625,51.80255102040816,47.42103691018766,1
9.64030612244898,51.80255102040816,45.50756893274233,1
9.65561224489796,51.80255102040816,44.47181727480289,1
9.670918367346939,51.80255102040816,42.79444501276726,1
9.686224489795919,51.80255102040816,40.68591506980884,1
9.701530612244898,51.80255102040816,39.920194734051265,9
9.716836734693878,51.80255102040816,38.1557425538492,9
9.732142857142858,51.80255102040816,37.06131639657794,9
9.747448979591837,51.80255102040816,35.207758569183625,9
9.762755102040817,51.80255102040816,34.6817402078455,9
9.778061224489797,51.80255102040816,32.884785709334196,1
9.793367346938776,51.80255102040816,31.629910963215927,1
9.808673469387756,51.80255102040816,30.778509923905276,1
9.823979591836734,51.80255102040816,29.054016874938508,1
9.839285714285714,51.80255102040816,28.122217931655406,1
9.854591836734693,51.80255102040816,27.56054063592874,9
9.869897959183673,51.80255102040816,26.540752175131598,9
9.885204081632653,51.80255102040816,25.02170842499242,9
9.900510204081632,51.80255102040816,24.790558561857896,9
9.915816326530612,51.80255102040816,23.932364438569866,9
9.931122448979592,51.80255102040816,22.833829437451627,1
9.946428571428571,51.80255102040816,22.78386985231878,1
9.96173469387755,51.80255102040816,22.778491127109618,1
9.97704081632653,51.80255102040816,22.063538832054235,1
9.99234693877551,51.80255102040816,21.540237712766825,1
10.00765306122449,51.80255102040816,22.246504445333322,9
10.02295918367347,51.80255102040816,22.055852201868007,9
10.03826530612245,51.80255102040816,22.367959572697742,9
10.053571428571429,51.80255102040816,22.821911503600745,9
10.068877551020408,51.80255102040816,23.339258874210213,9
10.084183673469388,51.80255102040816,23.472939050871762,1
10.099489795918368,51.80255102040816,24.3052193283791,1
10.114795918367347,51.80255102040816,24.875391481473233,1
10.130102040816327,51.80255102040816,26.39591296823965,1
10.145408163265307,51.80255102040816,27.166935745230393,1
10.160714285714286,51.80255102040816,28.756655228537845,9
10.176020408163264,51.80255102040816,29.502294179612438,9
10.191326530612244,51.80255102040816,30.927553693466514,9
10.206632653061224,51.80255102040816,32.07818569034645,9
10.221938775510203,51.80255102040816,33.063820132140094,9
10.237244897959183,51.80255102040816,33.94622942943812,1
10.252551020408163,51.80255102040816,36.08164912858571,1
10.267857142857142,51.80255102040816,37.04288171539048,1
10.283163265306122,51.80255102040816,38.24836391973396,1
10.298469387755102,51.80255102040816,40.126890322613185,1
10.313775510204081,51.80255102040816,40.80312403448803,9
10.329081632653061,51.80255102040816,42.66912313354032,9
10.34438775510204,51.80255102040816,43.611965781920404,9
10.35969387755102,51.80255102040816,45.70278392973015,9
10.375,51.80255102040816,47.16156547452432,9
9.625,51.81173469387755,46.19425704648222,1
9.64030612244898,51.81173469387755,44.78234299212392,1
9.65561224489796,51.81173469387755,43.21489344663116,1
9.670918367346939,51.81173469387755,42.079285538914625,1
9.686224489795919,51.81173469387755,40.773409833616775,1
9.701530612244898,51.81173469387755,39.51809119656911,9
9.716836734693878,51.81173469387755,37.629398354237544,9
9.732142857142858,51.81173469387755,36.80868653196522,9
9.747448979591837,51.81173469387755,34.55881259524137,9
9.762755102040817,51.81173469387755,34.03473804949002,9
9.778061224489797,51.81173469387755,32.71118957951843,1
9.793367346938776,51.81173469387755,30.961332799300585,1
9.808673469387756,51.81173469387755,29.88881899645612,1
9.823979591836734,51.81173469387755,28.935408377444542,1
9.839285714285714,51.81173469387755,27.692028034692633,1
9.854591836734693,51.81173469387755,26.535389439519744,9
9.869897959183673,51.81173469387755,25.04668137219607,9
9.885204081632653,51.81173469387755,24.26552029492197,9
9.900510204081632,51.81173469387755,23.260751059573668,9
9.915816326530612,51.81173469387755,23.140752329481508,9
9.931122448979592,51.81173469387755,22.615270623643863,1
9.946428571428571,51.81173469387755,22.146721837857747,1
9.96173469387755,51.81173469387755,20.921145363942074,1
9.97704081632653,51.81173469387755,21.545323049646576,1
9.99234693877551,51.81173469387755,20.464293938596903,1
10.00765306122449,51.81173469387755,21.167075894601695,9
10.02295918367347,51.81173469387755,21.215469646661862,9
10.03826530612245,51.81173469387755,21.62161024846438,9
10.053571428571429,51.81173469387755,21.366150455843297,9
10.068877551020408,51.81173469387755,22.676639206350252,9
10.084183673469388,51.81173469387755,22.46455173365184,1
10.099489795918368,51.81173469387755,23.97938214556683,1
