longitude,latitude,mindex
8.2818142,48.9899699,0.29632126534790143
8.2908142,48.9899699,0.07810905917355729
8.2908142,48.9989699,0.1283443984425884
8.2998142,48.9989699,0.2529113310362479
8.2998142,49.0079699,0.3868187525596374
8.2998142,49.0169699,0.13021493537294523
8.3088142,48.9899699,0.8112529361696221
8.3088142,48.9989699,0.8308745942314236
8.3088142,49.0079699,0.9222152376210015
8.3088142,49.0169699,0.6783334280644543
8.3088142,49.0259699,0.6797852155589177
8.3088142,49.0349699,0.631859171646132
8.3088142,49.0439699,0.00602427521035116
8.3178142,48.9899699,0.8112767522791288
8.3178142,48.9989699,0.7977724133375841
8.3178142,49.0079699,0.6263631892031857
8.3178142,49.0169699,0.8875878983950556
8.3178142,49.0259699,0.8993462021379419
8.3178142,49.0349699,0.6776676021811111
8.3178142,49.0439699,0.6905895354300482
8.3178142,49.0529699,0.9141700281486299
8.326814200000001,48.9989699,0.9078887391882741
8.326814200000001,49.0079699,0.9523595008246812
8.326814200000001,49.0169699,0.8767766419438321
8.326814200000001,49.0259699,0.6266026774515698
8.326814200000001,49.0349699,0.6237408697823699
8.326814200000001,49.0439699,0.8188289119356438
8.326814200000001,49.0529699,0.8471654280376122
8.326814200000001,49.0619699,0.7544513902021154
8.335814200000002,48.9899699,0.9548867346116764
8.335814200000002,48.9989699,0.6172116521921641
8.335814200000002,49.0079699,0.6927115107784497
8.335814200000002,49.0169699,0.8179558248135793
8.335814200000002,49.0259699,0.9469200296296976
8.335814200000002,49.0349699,0.8661936980040321
8.335814200000002,49.0439699,0.7578976915818703
8.335814200000002,49.0529699,0.7086733937960682
8.335814200000002,49.0619699,0.6363653217067032
8.335814200000002,49.0709699,0.937977580144713
8.344814200000002,48.9899699,0.9322161513860958
8.344814200000002,48.9989699,0.6029597727411588
8.344814200000002,49.0079699,0.930746018957431
8.344814200000002,49.0169699,0.8372084034520042
8.344814200000002,49.0259699,0.6822479811496613
8.344814200000002,49.0349699,0.7905054035133733
8.344814200000002,49.0439699,0.984508117811717
8.344814200000002,49.0529699,0.9787820502475584
8.344814200000002,49.0619699,0.9317216087245588
8.344814200000002,49.0709699,0.6508958775010318
8.353814200000002,48.9809699,0.6347519789191373
8.353814200000002,48.9899699,0.8482334949146982
8.353814200000002,48.9989699,0.6822821510569179
8.353814200000002,49.0079699,0.8300654043714779
8.353814200000002,49.0169699,0.7839424760735424
8.353814200000002,49.0259699,0.7990138764610027
8.353814200000002,49.0349699,0.6373324265222642
8.353814200000002,49.0439699,0.7915944555143839
8.353814200000002,49.0529699,0.98993448063181
8.353814200000002,49.0619699,0.92237131034483
8.362814200000003,48.9809699,0.8484172989398462
8.362814200000003,48.9899699,0.9236154823175297
8.362814200000003,48.9989699,0.6785428732676073
8.362814200000003,49.0079699,0.6242293693343538
8.362814200000003,49.0169699,0.6232023323382961
8.362814200000003,49.0259699,0.7755368284252593
8.362814200000003,49.0349699,0.8381093016266787
8.362814200000003,49.0439699,0.8755100928073214
8.362814200000003,49.0529699,0.9333884093973915
8.362814200000003,49.0619699,0.6144992399031625
8.371814200000003,48.9719699,0.657632754689204
8.371814200000003,48.9809699,0.9217893078013816
8.371814200000003,48.9899699,0.953228693986601
8.371814200000003,48.9989699,0.8214601673036852
8.371814200000003,49.0079699,0.7930830652454977
8.371814200000003,49.0169699,0.8741372945044107
8.371814200000003,49.0259699,0.9234029319832256
8.371814200000003,49.0349699,0.6129369003290276
8.371814200000003,49.0439699,0.8384517745325107
8.371814200000003,49.0529699,0.8782906141506297
8.371814200000003,49.0619699,0.6741924165718688
8.380814200000003,48.9809699,0.682232478050072
8.380814200000003,48.9899699,0.9107026664480151
8.380814200000003,48.9989699,0.7765525675733573
8.380814200000003,49.0079699,0.7799256578358651
8.380814200000003,49.0169699,0.8998284148247333
8.380814200000003,49.0259699,0.9345206983233059
8.380814200000003,49.0349699,0.8229696830411828
8.380814200000003,49.0439699,0.713835214509845
8.380814200000003,49.0529699,0.8145578857198127
8.380814200000003,49.0619699,0.7544703166897754
8.389814200000004,48.9629699,0.8337671762351491
8.389814200000004,48.9719699,0.8738331492245821
8.389814200000004,48.9809699,0.8755092352374594
8.389814200000004,48.9899699,0.6191547075811243
8.389814200000004,48.9989699,0.8218757658157356
8.389814200000004,49.0079699,0.6746313721569135
8.389814200000004,49.0169699,0.6519406825190402
8.389814200000004,49.0259699,0.9290117319677513
8.389814200000004,49.0349699,0.8488758002701468
8.389814200000004,49.0439699,0.7713756276383068
8.389814200000004,49.0529699,0.6417038870809842
8.389814200000004,49.0619699,0.9944756339963325
8.398814200000004,48.9629699,0.9732296235750028
8.398814200000004,48.9719699,0.64930845533061
