long,lat,dist,intensity
9.625,51.775,48.75866638933036,5
9.64030612244898,51.775,46.95243777259694,4
9.65561224489796,51.775,45.57770296159008,4
9.67091836734694,51.775,44.520488960098525,3
9.68622448979592,51.775,42.94815736012095,3
9.701530612244898,51.775,41.54092786373725,2
9.716836734693878,51.775,39.75960677351076,2
9.732142857142858,51.775,39.13284417433688,1
9.747448979591836,51.775,37.10931977018911,1
9.762755102040815,51.775,36.75605563675997,1
9.778061224489797,51.775,35.358067722804,1
9.793367346938776,51.775,33.78821338075746,1
9.808673469387756,51.775,32.86470840424526,1
9.823979591836734,51.775,31.328568180674907,1
9.839285714285714,51.775,30.2158577303653,2
9.854591836734691,51.775,29.478956424254694,3
9.869897959183673,51.775,29.33537948093253,3
9.885204081632653,51.775,28.19882003338966,4
9.900510204081632,51.775,27.460366918445686,5
9.915816326530612,51.775,26.168671807977187,5
9.931122448979592,51.775,25.87575454071775,6
9.946428571428571,51.775,25.66760608202448,6
9.96173469387755,51.775,25.209425045375127,5
9.97704081632653,51.775,25.340959422895494,4
9.99234693877551,51.775,24.512544483654143,4
10.00765306122449,51.775,25.46826272596052,3
10.02295918367347,51.775,24.76401980301683,2
10.03826530612245,51.775,25.20667179539829,1
10.053571428571429,51.775,25.843702238382555,1
10.068877551020408,51.775,25.80615252867593,1
10.084183673469388,51.775,26.844521688338524,1
10.099489795918368,51.775,27.007920224240635,2
10.114795918367347,51.775,28.324580591138307,3
10.130102040816327,51.775,28.68217592121891,3
10.145408163265309,51.775,30.16265075940074,4
10.160714285714286,51.775,31.042052178124795,5
10.176020408163264,51.775,31.872497130065472,6
10.191326530612244,51.775,32.4081633145489,7
10.206632653061224,51.775,33.7763929080262,7
10.221938775510203,51.775,35.23739997967898,7
10.237244897959185,51.775,36.66023269776268,8
10.252551020408164,51.775,37.29438420812053,8
10.267857142857142,51.775,39.01168951238588,8
10.283163265306122,51.775,40.0320925121547,8
10.298469387755102,51.775,41.94713157984543,7
10.31377551020408,51.775,43.260428366274986,7
10.32908163265306,51.775,44.57638405876692,7
10.34438775510204,51.775,45.43868303161352,7
10.35969387755102,51.775,46.693698704746105,6
10.375,51.775,48.553853202136295,6
9.625,51.784183673469386,47.620034480254674,5
9.64030612244898,51.784183673469386,46.57088790226644,5
9.65561224489796,51.784183673469386,45.14221460017305,4
9.67091836734694,51.784183673469386,43.9494792480102,4
9.68622448979592,51.784183673469386,42.29668566310542,3
9.701530612244898,51.784183673469386,40.72186646851677,2
9.716836734693878,51.784183673469386,39.59462966312578,2
9.732142857142858,51.784183673469386,38.24555656140103,2
9.747448979591836,51.784183673469386,37.29590603136384,1
9.762755102040815,51.784183673469386,35.1481827340487,1
9.778061224489797,51.784183673469386,34.22089906416416,1
9.793367346938776,51.784183673469386,33.45877463177493,1
9.808673469387756,51.784183673469386,32.06175841642519,1
9.823979591836734,51.784183673469386,30.43506098728522,1
9.839285714285714,51.784183673469386,30.213013973084344,2
9.854591836734691,51.784183673469386,28.509760925010266,2
9.869897959183673,51.784183673469386,27.591400621410944,3
9.885204081632653,51.784183673469386,26.649156741451176,4
9.900510204081632,51.784183673469386,26.70842362520608,5
9.915816326530612,51.784183673469386,25.9210959523401,5
9.931122448979592,51.784183673469386,25.51431002323817,5
9.946428571428571,51.784183673469386,24.3462937557299,5
9.96173469387755,51.784183673469386,23.9897724923948,5
9.97704081632653,51.784183673469386,23.88207957430715,4
9.99234693877551,51.784183673469386,23.729482056726663,3
10.00765306122449,51.784183673469386,24.18477417250576,2
10.02295918367347,51.784183673469386,24.064794910965237,2
10.03826530612245,51.784183673469386,24.79217627206745,1
10.053571428571429,51.784183673469386,25.17851856952281,1
10.068877551020408,51.784183673469386,25.624721145438013,1
10.084183673469388,51.784183673469386,25.50601040341929,1
10.099489795918368,51.784183673469386,26.4111708217474,2
10.114795918367347,51.784183673469386,26.74216682544796,3
10.130102040816327,51.784183673469386,28.13939595669449,4
10.145408163265309,51.784183673469386,28.534857947842475,5
10.160714285714286,51.784183673469386,29.728676702085508,5
10.176020408163264,51.784183673469386,30.437967380020385,6
10.191326530612244,51.784183673469386,32.15565058719676,7
10.206632653061224,51.784183673469386,33.01637546125745,7
10.221938775510203,51.784183673469386,34.42869024303929,7
10.237244897959185,51.784183673469386,35.84667062467723,7
10.252551020408164,51.784183673469386,36.42879530031348,7
10.267857142857142,51.784183673469386,37.96166433582963,7
10.283163265306122,51.784183673469386,39.25058640978054,7
10.298469387755102,51.784183673469386,40.80896847002164,7
10.31377551020408,51.784183673469386,42.58001350995437,7
10.32908163265306,51.784183673469386,43.40842992783781,6
10.34438775510204,51.784183673469386,44.615122376951774,6
10.35969387755102,51.784183673469386,46.09470447460076,6
10.375,51.784183673469386,48.31671361688669,5
9.625,51.79336734693877,47.92944704854597,6
9.64030612244898,51.79336734693877,45.86706946325731,5
9.65561224489796,51.79336734693877,44.89732529486388,5
9.67091836734694,51.79336734693877,43.26233302202899,4
9.68622448979592,51.79336734693877,41.29846653087818,3
9.701530612244898,51.79336734693877,40.481274010327645,3
9.716836734693878,51.79336734693877,39.3581619031417,2
9.732142857142858,51.79336734693877,37.62355315499066,2
9.747448979591836,51.79336734693877,35.93118476940631,1
